date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:22:17	22532/22532	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:15%20GMT	https://www.diccionario-medico.com.ar/taquilalia-p-1250.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/taquilalia-p-1250.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:18	22672/22672	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:16%20GMT	https://www.diccionario-medico.com.ar/tarso-p-1251.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tarso-p-1251.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:19	22671/22671	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:16%20GMT	https://www.diccionario-medico.com.ar/taxonomia-p-1252.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/taxonomia-p-1252.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:20	22560/22560	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:17%20GMT	https://www.diccionario-medico.com.ar/telalgia-p-1253.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/telalgia-p-1253.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:21	22575/22575	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:18%20GMT	https://www.diccionario-medico.com.ar/telencefalo-p-1254.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/telencefalo-p-1254.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:22	22634/22634	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:19%20GMT	https://www.diccionario-medico.com.ar/telepatia-p-1255.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/telepatia-p-1255.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:23	22554/22554	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:21%20GMT	https://www.diccionario-medico.com.ar/tenesmo-p-1256.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tenesmo-p-1256.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:24	22520/22520	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:21%20GMT	https://www.diccionario-medico.com.ar/terapeuta-p-1257.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/terapeuta-p-1257.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:25	22637/22637	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:22%20GMT	https://www.diccionario-medico.com.ar/terapeutica-p-1258.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/terapeutica-p-1258.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:26	22512/22512	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:23%20GMT	https://www.diccionario-medico.com.ar/terapia-p-1259.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/terapia-p-1259.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:27	22520/22520	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:24%20GMT	https://www.diccionario-medico.com.ar/teratoma-p-1260.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/teratoma-p-1260.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:28	22517/22517	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:25%20GMT	https://www.diccionario-medico.com.ar/termogeno-p-1261.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/termogeno-p-1261.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:29	22582/22582	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:26%20GMT	https://www.diccionario-medico.com.ar/termolisis-p-1262.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/termolisis-p-1262.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:30	22566/22566	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:28%20GMT	https://www.diccionario-medico.com.ar/termometro-p-1263.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/termometro-p-1263.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:31	22711/22711	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:28%20GMT	https://www.diccionario-medico.com.ar/tetralogia-p-1265.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tetralogia-p-1265.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:32	22562/22562	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:30%20GMT	https://www.diccionario-medico.com.ar/tetraplejia-p-1266.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tetraplejia-p-1266.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:33	22605/22605	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:31%20GMT	https://www.diccionario-medico.com.ar/tialina-p-1267.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tialina-p-1267.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:34	22507/22507	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:32%20GMT	https://www.diccionario-medico.com.ar/tialismo-p-1268.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tialismo-p-1268.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:35	22590/22590	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:33%20GMT	https://www.diccionario-medico.com.ar/tiflectasia-p-1269.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tiflectasia-p-1269.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:36	22504/22504	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:34%20GMT	https://www.diccionario-medico.com.ar/tiflitis-p-1270.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tiflitis-p-1270.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:37	22523/22523	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:35%20GMT	https://www.diccionario-medico.com.ar/tiflotomia-p-1271.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tiflotomia-p-1271.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:38	22680/22680	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:36%20GMT	https://www.diccionario-medico.com.ar/tifotifus-p-1272.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tifotifus-p-1272.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:39	22697/22697	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:37%20GMT	https://www.diccionario-medico.com.ar/timo-p-1273.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/timo-p-1273.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:40	22718/22718	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:38%20GMT	https://www.diccionario-medico.com.ar/timpanitis-p-1274.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/timpanitis-p-1274.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:41	22706/22706	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:39%20GMT	https://www.diccionario-medico.com.ar/timpano-p-1275.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/timpano-p-1275.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:42	22716/22716	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:40%20GMT	https://www.diccionario-medico.com.ar/tiroides-p-1276.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tiroides-p-1276.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:43	22561/22561	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:40%20GMT	https://www.diccionario-medico.com.ar/tisis-p-1277.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/tisis-p-1277.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:44	28543/28543	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:41%20GMT	https://www.diccionario-medico.com.ar/letrat-c-781.html?page=2&sort=1a	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/letrat-c-781b215.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:45	23389/23389	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:42%20GMT	https://www.diccionario-medico.com.ar/letrat-c-781.html?page=3&sort=1a	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/letrat-c-781a908.html	(from https://www.diccionario-medico.com.ar/letrat-c-781.html)
00:22:46	22634/22634	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:44%20GMT	https://www.diccionario-medico.com.ar/mesodermo-p-901.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/mesodermo-p-901.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:47	22485/22485	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:45%20GMT	https://www.diccionario-medico.com.ar/toxico-p-1287.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/toxico-p-1287.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:48	22649/22649	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:46%20GMT	https://www.diccionario-medico.com.ar/autoplastia-p-170.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/autoplastia-p-170.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:49	22576/22576	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:47%20GMT	https://www.diccionario-medico.com.ar/bulimia-p-220.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/bulimia-p-220.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:50	22560/22560	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:48%20GMT	https://www.diccionario-medico.com.ar/pericroneo-p-1083.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/pericroneo-p-1083.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:51	22507/22507	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:49%20GMT	https://www.diccionario-medico.com.ar/ptosis-p-1169.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/ptosis-p-1169.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:52	22572/22572	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:50%20GMT	https://www.diccionario-medico.com.ar/periostio-p-1087.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/periostio-p-1087.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:53	22554/22554	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:51%20GMT	https://www.diccionario-medico.com.ar/epidemiologia-p-521.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/epidemiologia-p-521.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:54	22604/22604	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:51%20GMT	https://www.diccionario-medico.com.ar/proctologia-p-1142.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/proctologia-p-1142.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:55	22585/22585	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:52%20GMT	https://www.diccionario-medico.com.ar/misantropia-p-935.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/misantropia-p-935.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:56	22624/22624	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:53%20GMT	https://www.diccionario-medico.com.ar/anfidiartrosis-p-86.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/anfidiartrosis-p-86.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:57	22556/22556	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:54%20GMT	https://www.diccionario-medico.com.ar/epiplon-p-529.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/epiplon-p-529.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:58	22622/22622	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:55%20GMT	https://www.diccionario-medico.com.ar/hipocondrio-p-769.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/hipocondrio-p-769.html	(from https://www.diccionario-medico.com.ar/index.php)
00:22:59	22570/22570	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:57%20GMT	https://www.diccionario-medico.com.ar/hidrofilo-p-735.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/hidrofilo-p-735.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:00	22529/22529	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:58%20GMT	https://www.diccionario-medico.com.ar/hipnotico-p-766.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/hipnotico-p-766.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:01	22526/22526	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:58%20GMT	https://www.diccionario-medico.com.ar/polimorfo-p-1125.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/polimorfo-p-1125.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:02	22566/22566	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:22:59%20GMT	https://www.diccionario-medico.com.ar/disco-p-422.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/disco-p-422.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:03	22532/22532	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:00%20GMT	https://www.diccionario-medico.com.ar/litotripsia-p-854.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/litotripsia-p-854.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:04	22618/22618	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:01%20GMT	https://www.diccionario-medico.com.ar/amina-p-56.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amina-p-56.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:05	22599/22599	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:03%20GMT	https://www.diccionario-medico.com.ar/entropion-p-517.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/entropion-p-517.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:06	22638/22638	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:04%20GMT	https://www.diccionario-medico.com.ar/agonista-p-38.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/agonista-p-38.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:07	22571/22571	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:05%20GMT	https://www.diccionario-medico.com.ar/mieloma-p-923.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/mieloma-p-923.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:08	22562/22562	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:06%20GMT	https://www.diccionario-medico.com.ar/litotomia-p-852.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/litotomia-p-852.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:09	22576/22576	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:07%20GMT	https://www.diccionario-medico.com.ar/ascitis-p-145.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/ascitis-p-145.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:10	22537/22537	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:08%20GMT	https://www.diccionario-medico.com.ar/agerasia-p-36.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/agerasia-p-36.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:11	22542/22542	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:09%20GMT	https://www.diccionario-medico.com.ar/exoftalmia-p-620.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/exoftalmia-p-620.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:12	22622/22622	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:10%20GMT	https://www.diccionario-medico.com.ar/coccix-p-317.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/coccix-p-317.html	(from https://www.diccionario-medico.com.ar/index.php)
00:23:12	3638/3638	---M--	200	added ('OK')	image/x-icon	date:Wed,%2002%20Apr%202008%2005:33:19%20GMT	https://www.diccionario-medico.com.ar/favicon.ico	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/favicon.ico	(from https://www.diccionario-medico.com.ar/advanced_search.php)
00:23:17	22607/22607	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:15%20GMT	https://www.diccionario-medico.com.ar/agorafobia-p-39.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/agorafobia-p-39.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:18	22581/22581	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:16%20GMT	https://www.diccionario-medico.com.ar/agrafia-p-40.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/agrafia-p-40.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:19	22585/22585	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:17%20GMT	https://www.diccionario-medico.com.ar/alalia-p-41.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alalia-p-41.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:20	22594/22594	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:18%20GMT	https://www.diccionario-medico.com.ar/albuminosis-p-42.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/albuminosis-p-42.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:21	22622/22622	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:19%20GMT	https://www.diccionario-medico.com.ar/albuminuria-p-43.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/albuminuria-p-43.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:22	22682/22682	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:20%20GMT	https://www.diccionario-medico.com.ar/alergia-p-45.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alergia-p-45.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:23	22600/22600	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:21%20GMT	https://www.diccionario-medico.com.ar/alexiformaco-p-46.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alexiformaco-p-46.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:24	22651/22651	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:22%20GMT	https://www.diccionario-medico.com.ar/alopatia-p-47.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alopatia-p-47.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:25	22657/22657	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:22%20GMT	https://www.diccionario-medico.com.ar/alorritmia-p-48.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alorritmia-p-48.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:26	22697/22697	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:24%20GMT	https://www.diccionario-medico.com.ar/alotoxina-p-49.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alotoxina-p-49.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:27	22668/22668	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:24%20GMT	https://www.diccionario-medico.com.ar/alotropia-p-50.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/alotropia-p-50.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:28	22680/22680	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:25%20GMT	https://www.diccionario-medico.com.ar/amaurosis-p-51.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amaurosis-p-51.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:29	22584/22584	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:26%20GMT	https://www.diccionario-medico.com.ar/ambliopia-p-52.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/ambliopia-p-52.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:30	22555/22555	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:28%20GMT	https://www.diccionario-medico.com.ar/amenorrea-p-53.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amenorrea-p-53.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:31	22581/22581	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:29%20GMT	https://www.diccionario-medico.com.ar/amigdala-p-54.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amigdala-p-54.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:32	22534/22534	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:29%20GMT	https://www.diccionario-medico.com.ar/amigdalitis-p-55.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amigdalitis-p-55.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:33	22520/22520	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:30%20GMT	https://www.diccionario-medico.com.ar/amnesia-p-57.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amnesia-p-57.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:34	22578/22578	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:31%20GMT	https://www.diccionario-medico.com.ar/amniocentesis-p-58.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amniocentesis-p-58.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:35	22628/22628	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:32%20GMT	https://www.diccionario-medico.com.ar/amnios-p-59.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amnios-p-59.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:36	22538/22538	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:33%20GMT	https://www.diccionario-medico.com.ar/amniotico-p-60.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amniotico-p-60.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:37	23606/23606	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:34%20GMT	https://www.diccionario-medico.com.ar/amoniaco-p-61.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amoniaco-p-61.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:38	22507/22507	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:35%20GMT	https://www.diccionario-medico.com.ar/amorfo-p-63.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/amorfo-p-63.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
00:23:39	22595/22595	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:23:37%20GMT	https://www.diccionario-medico.com.ar/anabolismo-p-64.html	/home/m0rniac/Desktop/HTML/DICTIONARY/www.diccionario-medico.com.ar/anabolismo-p-64.html	(from https://www.diccionario-medico.com.ar/letraa-c-762.html?page=2&sort=1a)
